ident,type,name,latitude_deg,longitude_deg,iso_country,municipality,longest_runway_ft,Amiri,A319_Amiri
HCMH,medium_airport,Egal International Airport,9.513207,44.082389,SO,Hargeisa,12139.0,0,0
HCMI,medium_airport,Berbera Airport,10.385035,44.936723,SO,Berbera,13582.0,0,0
HCMK,medium_airport,Kismayo Airport,-0.377353,42.459202,SO,Kismayo,12139.0,0,0
HCMM,medium_airport,Aden Adde International Airport,2.014440059661865,45.3046989440918,SO,Mogadishu,10446.0,0,0
HDAM,large_airport,Djibouti-Ambouli Airport,11.5473,43.1595,DJ,Djibouti City,10335.0,1,1
HEAL,medium_airport,El Alamein International Airport,30.924324,28.46161,EG,El Alamein,11479.0,0,0
HEAR,medium_airport,El Arish International Airport,31.078565,33.836791,EG,El Arish,9905.0,0,0
HEAT,medium_airport,Asyut International Airport,27.050818,31.016309,EG,Asyut,9905.0,0,0
HEAZ,medium_airport,Almaza Air Force Base,30.091702,31.359739,EG,El Nozha,6726.0,0,0
HEBA,medium_airport,Borj El Arab International Airport,30.93249,29.696437,EG,Alexandria,11156.0,0,0
HEBL,medium_airport,Abu Simbel Airport,22.367657,31.609962,EG,Abu Simbel,9843.0,0,0
HEBS,medium_airport,Bani Sweif Air Base,29.20224,31.013471,EG,Bani Sweif,11565.0,0,0
HECA,large_airport,Cairo International Airport,30.111534,31.396694,EG,Cairo,13124.0,1,1
HECP,medium_airport,Capital International Airport,30.074293,31.84296,EG,New Cairo,11000.0,0,0
HECW,medium_airport,Cairo West Air Base,30.116431,30.915535,EG,Cairo,11939.0,0,0
HEGN,large_airport,Hurghada International Airport,27.176776,33.796692,EG,Hurghada,13171.0,1,1
HEGR,medium_airport,El Jora Airport,31.078138,34.153131,EG,El Jora,7874.0,0,0
HEGS,medium_airport,Jiyanklis Air Base,30.819799,30.1912,EG,Abu El Matamir,9473.0,0,0
HEIS,medium_airport,Ismailia Air Base,30.597951,32.235689,EG,Ismailia,10555.0,0,0
HELX,medium_airport,Luxor International Airport,25.671037,32.706451,EG,Luxor,9843.0,0,0
HEMA,medium_airport,Marsa Alam International Airport,25.555548,34.59245,EG,Marsa Alam,11253.0,0,0
HEMM,medium_airport,Marsa Matruh International Airport,31.325464,27.221716,EG,Marsa Matruh,9843.0,0,0
HEPS,medium_airport,Port Said International Airport,31.279285,32.240582,EG,Port Said,7707.0,0,0
HESC,medium_airport,Saint Catherine International Airport,28.684601,34.062681,EG,Saint Catherine,6939.0,0,0
HESG,large_airport,Sohag International Airport,26.342515,31.743017,EG,Suhaj,9843.0,0,1
HESH,large_airport,Sharm El Sheikh International Airport,27.977272,34.394717,EG,Sharm El Sheikh,10108.0,1,1
HESN,medium_airport,Aswan International Airport,23.968137,32.824445,EG,Aswan,11161.0,0,0
HESX,medium_airport,Sphinx International Airport,30.108179,30.895728,EG,Al Jiza,12421.0,0,0
HETB,medium_airport,Taba International Airport,29.594496,34.775752,EG,Taba,13123.0,0,0
HHAS,medium_airport,Asmara International Airport,15.291899681091309,38.91070175170898,ER,Asmara,9842.0,0,0
HHMS,medium_airport,Massawa International Airport,15.67,39.370098,ER,Massawa,11384.0,0,0
HHSB,medium_airport,Assab International Airport,13.0718,42.645,ER,Assab,11531.0,0,0
HJJJ,large_airport,Juba International Airport,4.87201,31.601101,SS,Juba,10171.0,1,1
HKAM,medium_airport,Amboseli Airport,-2.645050048828125,37.25310134887695,KE,Amboseli National Park,3284.0,0,0
HKEL,medium_airport,Eldoret International Airport,0.4044579863548279,35.23889923095703,KE,Eldoret,11480.0,0,0
HKJK,large_airport,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,KE,Nairobi,13507.0,1,1
HKKI,medium_airport,Kisumu Airport,-0.0861390009522438,34.72890090942383,KE,Kisumu,10823.0,0,0
HKKT,medium_airport,Kitale Airport,0.971989,34.958599,KE,Kitale,4757.0,0,0
HKLK,medium_airport,Lokichogio Airport,4.20412,34.348202,KE,Lokichogio,6195.0,0,0
HKLO,medium_airport,Lodwar Airport,3.12197,35.6087,KE,Lodwar,3281.0,0,0
HKLU,medium_airport,Manda Airport,-2.252431,40.912892,KE,Lamu,6561.0,0,0
HKML,medium_airport,Malindi Airport,-3.2293100357055664,40.10169982910156,KE,Malindi,4600.0,0,0
HKMO,large_airport,Moi International Airport,-4.03483,39.5942,KE,Mombasa,10991.0,1,1
HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,KE,Masai Mara,3450.0,0,0
HKNL,medium_airport,Nanyuki Airport,-0.062399,37.041008,KE,Nanyuki,3900.0,0,0
HKNW,medium_airport,Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,KE,Nairobi,5052.0,0,0
HKRE,medium_airport,Moi Air Base,-1.27727,36.862301,KE,Nairobi,7998.0,0,0
HKWJ,medium_airport,Wajir Airport,1.73324,40.091599,KE,Wajir,9193.0,0,0
HL56,medium_airport,Matan al-Sarra Air Base,21.6877,21.8309,LY,,11013.0,0,0
HL68,medium_airport,Bombah Airport,32.4529,23.118601,LY,Bombah,11155.0,0,0
HLGD,medium_airport,Sirt International Airport / Ghardabiya Airbase,31.063499,16.594999,LY,Sirt,11807.0,0,0
HLGT,medium_airport,Ghat Airport,25.1455993652,10.1426000595,LY,Ghat,11811.0,0,0
HLKF,medium_airport,Kufra Airport,24.178699493408203,23.31399917602539,LY,Kufra,12007.0,0,0
HLLB,medium_airport,Benina International Airport,32.096802,20.269501,LY,Benina,11732.0,0,0
HLLM,large_airport,Mitiga International Airport,32.89177,13.287878,LY,Tripoli,11155.0,1,1
HLLQ,medium_airport,Al Abraq International Airport,32.7887,21.9643,LY,Al Albraq,11824.0,0,0
HLLS,medium_airport,Sabha Airport,26.992452,14.466162,LY,Sabha,11778.0,0,0
HLMB,medium_airport,Marsa al Brega Airport,30.378099,19.576401,LY,Marsa al Brega,7220.0,0,0
HLTD,medium_airport,Ghadames East Airport,30.151699,9.71531,LY,Ghadames,11811.0,0,0
HRYG,medium_airport,Gisenyi Airport,-1.6771999597549438,29.258899688720703,RW,Gisenyi,3330.0,0,0
HRYR,large_airport,Kigali International Airport,-1.96863,30.1395,RW,Kigali,11483.0,1,1
HRZA,medium_airport,Kamembe Airport,-2.462239980697632,28.907899856567383,RW,Kamembe,4921.0,0,0
HSDN,medium_airport,Dongola Airport,19.1539001465,30.4300994873,SD,Dongola,9843.0,0,0
HSFA,medium_airport,Paloich Airport,10.529167,32.500556,SS,Higleig,8202.0,0,0
HSFS,medium_airport,El Fasher Airport,13.61489963531494,25.32460021972656,SD,El Fasher,9744.0,0,0
HSKA,medium_airport,Kassala Airport,15.387499809265137,36.328800201416016,SD,Kassala,8202.0,0,0
HSMN,medium_airport,Merowe Airport,18.443333,31.843333,SD,Merowe,13186.0,0,0
HSNN,medium_airport,Nyala Airport,12.0535,24.9562,SD,Nyala,9880.0,0,0
HSOB,medium_airport,El-Obeid Airport,13.1532,30.2327,SD,El-Obeid,9843.0,0,0
HSPN,medium_airport,Port Sudan New International Airport,19.4335994720459,37.23410034179688,SD,Port Sudan,8202.0,0,0
HSSG,medium_airport,Sabera Geneina Airport,13.4774,22.53722,SD,Geneina,9829.0,0,0
HSSK,large_airport,Khartoum International Airport,15.5895,32.5532,SD,Khartoum,9751.0,0,1
HSSM,medium_airport,Malakal Airport,9.55897,31.652201,SS,Malakal,6562.0,0,0
HSWW,medium_airport,Wau Airport,7.72583,27.975,SS,Wau,8202.0,0,0
HTAR,medium_airport,Arusha Airport,-3.3677899837493896,36.63330078125,TZ,Arusha,5377.0,0,0
HTDA,large_airport,Julius Nyerere International Airport,-6.87811,39.202599,TZ,Dar es Salaam,9843.0,0,1
HTDO,medium_airport,Dodoma Airport,-6.17044,35.752602,TZ,Dodoma,6700.0,0,0
HTGW,medium_airport,Songwe Airport,-8.919942,33.273981,TZ,Mbeya,10925.0,0,0
HTIR,medium_airport,Iringa Airport,-7.66863,35.752102,TZ,Nduli,5508.0,0,0
HTKJ,medium_airport,Kilimanjaro International Airport,-3.42941,37.074501,TZ,Arusha,11834.0,0,0
HTLM,medium_airport,Lake Manyara Airport,-3.37631,35.818298,TZ,Lake Manyara National Park,4003.0,0,0
HTMT,medium_airport,Mtwara Airport,-10.336204,40.181997,TZ,Mtwara,7410.0,0,0
HTMW,medium_airport,Mwanza Airport,-2.4444899559021,32.932701110839844,TZ,Mwanza,10212.0,0,0
HTPE,medium_airport,Pemba Airport,-5.25726,39.811401,TZ,Chake Chake,5003.0,0,0
HTTG,medium_airport,Tanga Airport,-5.09236,39.071201,TZ,Tanga,4160.0,0,0
HTZA,large_airport,Abeid Amani Karume International Airport,-6.22202,39.224899,TZ,Zanzibar,9915.0,0,1
HU-0002,medium_airport,Kalocsa-Foktő Airfield,46.55149,18.942299,HU,Kalocsa,2625.0,0,0
HUAR,medium_airport,Arua Airport,3.049152,30.911714,UG,Arua,5600.0,0,0
HUEN,large_airport,Entebbe International Airport,0.042386,32.443501,UG,Kampala,12000.0,1,1
HUGU,medium_airport,Gulu Airport,2.805560111999512,32.27180099487305,UG,Gulu,10314.0,0,0
HUSO,medium_airport,Soroti Airport,1.7276899814605713,33.622798919677734,UG,Soroti,6100.0,0,0
ID-0277,large_airport,Dhoho International Airport,-7.750278,111.947222,ID,Kediri,10827.0,0,0
ID-ZGP,medium_airport,Bilorai Airport,-3.739503,137.031183,ID,Bilogai,1969.0,0,0
IN-0025,medium_airport,Ayodhya Airport,26.751283,82.155295,IN,Faizabad,8000.0,0,0
IN-0308,medium_airport,Itanagar Donyi Polo Hollongi Airport,26.96683,93.638792,IN,Hollongi,8000.0,0,0
K61B,medium_airport,Boulder City Municipal Airport,35.947161,-114.858799,US,Boulder City,5103.0,0,0
K76F,medium_airport,Van Zandt County Regional Airport,32.681499,-95.9841,US,Wills Point,3230.0,0,0
K79J,medium_airport,South Alabama Regional At Bill Benton Field Airport,31.3088,-86.393799,US,Andalusia/Opp,5001.0,0,0
KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,US,Allentown,7600.0,0,0
KABI,medium_airport,Abilene Regional Airport,32.4113006592,-99.6819000244,US,Abilene,7202.0,0,0
KABQ,large_airport,Albuquerque International Sunport,35.039976,-106.608925,US,Albuquerque,13793.0,1,0
KABR,medium_airport,Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,US,Aberdeen,6901.0,0,0
KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,US,Albany,6601.0,0,0
KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,US,Nantucket,6303.0,0,0
KACT,medium_airport,Waco Regional Airport,31.611299514770508,-97.23049926757812,US,Waco,6596.0,0,0
KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,US,Arcata/Eureka,6000.0,0,0
KACY,medium_airport,Atlantic City International Airport,39.45759963989258,-74.57720184326172,US,Atlantic City,10000.0,0,0
KADH,medium_airport,Ada Regional Airport,34.805214,-96.671988,US,Ada,6203.0,0,0
KADW,large_airport,Joint Base Andrews,38.810799,-76.866997,US,Camp Springs,9755.0,0,0
KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,US,Alexandria,9352.0,0,0
KAFW,medium_airport,Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947,US,Fort Worth,11010.0,0,0
KAGC,medium_airport,Allegheny County Airport,40.354401,-79.930199,US,Pittsburgh,6501.0,0,0
KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,US,Augusta,8001.0,0,0
KAHN,medium_airport,Athens Ben Epps Airport,33.948842,-83.325634,US,Athens,5522.0,0,0
KAIA,medium_airport,Alliance Municipal Airport,42.052543,-102.803965,US,Alliance,9202.0,0,0
KAKR,medium_airport,Akron Fulton International Airport,41.037355,-81.46784,US,Akron,6337.0,0,0
KALB,medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,US,Albany,8500.0,0,0
KALI,medium_airport,Alice International Airport,27.7409,-98.026901,US,Alice,5997.0,0,0
KALM,medium_airport,Alamogordo White Sands Regional Airport,32.837818,-105.993149,US,Alamogordo,7006.0,0,0
KALN,medium_airport,St Louis Regional Airport,38.89030075069999,-90.0459976196,US,Alton/St Louis,8101.0,0,0
KALO,medium_airport,Waterloo Regional Airport,42.55709838867188,-92.40029907226562,US,Waterloo,8400.0,0,0
KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,US,Alamosa,8519.0,0,0
KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,US,Walla Walla,6526.0,0,0
KAMA,medium_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,US,Amarillo,13502.0,0,0
KANB,medium_airport,Anniston Regional Airport,33.5882,-85.8581,US,Anniston,7000.0,0,0
KAND,medium_airport,Anderson Regional Airport,34.4945983887,-82.70939636230001,US,Anderson,6002.0,0,0
KAOO,medium_airport,Altoona Blair County Airport,40.296398,-78.32,US,Altoona,5466.0,0,0
KAPA,medium_airport,Centennial Airport,39.57009888,-104.848999,US,Denver,10001.0,0,0
KAPF,medium_airport,Naples Municipal Airport,26.1525993347,-81.7752990723,US,Naples,6600.0,0,0
KAPG,medium_airport,Phillips Army Air Field,39.466202,-76.1688,US,Aberdeen,7997.0,0,0
KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,US,Alpena,9001.0,0,0
KARA,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,US,New Iberia,8002.0,0,0
KART,medium_airport,Watertown International Airport,43.991901,-76.021698,US,Watertown,5000.0,0,0
KASE,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,US,Aspen,8006.0,0,0
KAST,medium_airport,Astoria Regional Airport,46.158000946,-123.878997803,US,Astoria,5796.0,0,0
KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,US,Atlanta,11890.0,1,0
KATW,medium_airport,Appleton International Airport,44.258099,-88.519096,US,Appleton,8002.0,0,0
KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,US,Watertown,6900.0,0,0
KAUG,medium_airport,Augusta State Airport,44.3205986023,-69.7973022461,US,Augusta,5001.0,0,0
KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,US,Austin,12248.0,1,0
KAUW,medium_airport,Wausau Downtown Airport,44.9262008667,-89.6266021729,US,Wausau,8000.0,0,0
KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,US,Asheville,8001.0,0,0
KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.3385009766,-75.72339630130001,US,Wilkes-Barre/Scranton,7501.0,0,0
KAWO,medium_airport,Arlington Municipal Airport,48.161448,-122.158442,US,Arlington,5333.0,0,0
KAXN,medium_airport,Chandler Field,45.866299,-95.394699,US,Alexandria,5100.0,0,0
KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,US,Kalamazoo,6500.0,0,0
KBAB,medium_airport,Beale Air Force Base,39.136101,-121.436996,US,Beale Air Force Base,12000.0,0,0
KBAD,medium_airport,Barksdale Air Force Base,32.501801,-93.662697,US,Bossier City,11756.0,0,0
KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599,US,Westfield,9000.0,0,0
KBAK,medium_airport,Columbus Municipal Airport,39.262386,-85.895576,US,Columbus,6400.0,0,0
KBAZ,medium_airport,New Braunfels Municipal Airport,29.7045,-98.042198,US,New Braunfels,5364.0,0,0
KBBD,medium_airport,Curtis Field,31.178931,-99.324732,US,Brady,4604.0,0,0
KBBG,medium_airport,Branson Airport,36.532082,-93.200544,US,Branson,7140.0,0,0
KBCE,medium_airport,Bryce Canyon Airport,37.706401825,-112.144996643,US,Bryce Canyon,7395.0,0,0
KBCT,medium_airport,Boca Raton Airport,26.3785,-80.107697,US,Boca Raton,6276.0,0,0
KBDE,medium_airport,Baudette International Airport,48.7284011841,-94.612197876,US,Baudette,6000.0,0,0
KBDL,large_airport,Bradley International Airport,41.93851,-72.688066,US,Hartford,9510.0,0,0
KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.163502,-73.126198,US,Bridgeport,4761.0,0,0
KBED,medium_airport,Laurence G Hanscom Field,42.470001,-71.289001,US,Bedford,7001.0,0,0
KBFD,medium_airport,Bradford Regional Airport,41.8031005859375,-78.64009857177734,US,Bradford,6309.0,0,0
KBFF,medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,US,Scottsbluff,8279.0,0,0
KBFI,medium_airport,Boeing Field King County International Airport,47.529999,-122.302002,US,Seattle,10007.0,0,0
KBFL,medium_airport,Meadows Field,35.433601,-119.056999,US,Bakersfield,10857.0,0,0
KBFM,medium_airport,Mobile Downtown Airport,30.626800537100003,-88.06809997559999,US,Mobile,9618.0,0,0
KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,US,Binghamton,7100.0,0,0
KBGR,medium_airport,Bangor International Airport,44.8074,-68.828102,US,Bangor,11440.0,0,0
KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,US,Bar Harbor,5200.0,0,0
KBHM,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,US,Birmingham,10000.0,0,0
KBIF,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,US,Fort Bliss/El Paso,13554.0,0,0
KBIH,medium_airport,Eastern Sierra Regional Airport,37.3731,-118.363998,US,Bishop,7498.0,0,0
KBIL,medium_airport,Billings Logan International Airport,45.807701,-108.542999,US,Billings,10518.0,0,0
KBIS,medium_airport,Bismarck Municipal Airport,46.77270126342773,-100.74600219726562,US,Bismarck,8794.0,0,0
KBIX,medium_airport,Keesler Air Force Base,30.4104003906,-88.92440032959999,US,Biloxi,7630.0,0,0
KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,US,Denver,9000.0,0,0
KBJI,medium_airport,Bemidji Regional Airport,47.50939941,-94.93370056,US,Bemidji,6598.0,0,0
KBKE,medium_airport,Baker City Municipal Airport,44.8372993469,-117.808998108,US,Baker City,5095.0,0,0
KBKF,medium_airport,Buckley Space Force Base,39.701698,-104.751999,US,Aurora,11000.0,0,0
KBKL,medium_airport,Burke Lakefront Airport,41.51750183105469,-81.68329620361328,US,Cleveland,6604.0,0,0
KBKW,medium_airport,Raleigh County Memorial Airport,37.7873,-81.124199,US,Beaver,6750.0,0,0
KBLF,medium_airport,Mercer County Airport,37.295799,-81.207703,US,Bluefield,4742.0,0,0
KBLH,medium_airport,Blythe Airport,33.6192016602,-114.717002869,US,Blythe,6543.0,0,0
KBLI,medium_airport,Bellingham International Airport,48.79280090332031,-122.53800201416016,US,Bellingham,6701.0,0,0
KBLV,medium_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,US,Belleville,10000.0,0,0
KBMG,medium_airport,Monroe County Airport,39.14599990844727,-86.61669921875,US,Bloomington,6500.0,0,0
KBMI,medium_airport,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,US,Bloomington/Normal,8000.0,0,0
KBNA,large_airport,Nashville International Airport,36.1245,-86.6782,US,Nashville,11030.0,1,0
KBNO,medium_airport,Burns Municipal Airport,43.590463,-118.955154,US,Burns,5100.0,0,0
KBOI,medium_airport,Boise Air Terminal/Gowen Field,43.5644,-116.223,US,Boise,10000.0,0,0
KBOS,large_airport,Logan International Airport,42.36197,-71.0079,US,Boston,10083.0,1,0
KBPI,medium_airport,Miley Memorial Field,42.58509827,-110.1110001,US,Big Piney,6803.0,0,0
KBPK,medium_airport,Ozark Regional Airport,36.3689002991,-92.4704971313,US,Mountain Home,5001.0,0,0
KBPT,medium_airport,Jack Brooks Regional Airport,29.9508,-94.020699,US,Beaumont/Port Arthur,6750.0,0,0
KBQK,medium_airport,Brunswick Golden Isles Airport,31.258801,-81.466499,US,Brunswick,8001.0,0,0
KBRD,medium_airport,Brainerd Lakes Regional Airport,46.402861,-94.129727,US,Brainerd,6500.0,0,0
KBRL,medium_airport,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354003906,US,Burlington,6702.0,0,0
KBRO,medium_airport,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125,US,Brownsville,7400.0,0,0
KBTL,medium_airport,Battle Creek Executive Airport at Kellogg Field,42.307301,-85.251503,US,Battle Creek,10003.0,0,0
KBTM,medium_airport,Bert Mooney Airport,45.95479965209961,-112.49700164794922,US,Butte,9001.0,0,0
KBTR,medium_airport,Baton Rouge Metropolitan Airport,30.533199,-91.149597,US,Baton Rouge,7004.0,0,0
KBTV,medium_airport,Burlington International Airport,44.471901,-73.153297,US,South Burlington,8320.0,0,0
KBUF,large_airport,Buffalo Niagara International Airport,42.940498,-78.732201,US,Buffalo,8102.0,0,0
KBUR,medium_airport,Hollywood Burbank Airport,34.197703,-118.356378,US,Burbank,6886.0,0,0
KBVI,medium_airport,Beaver County Airport,40.772499,-80.391403,US,Beaver Falls,4501.0,0,0
KBVY,medium_airport,Beverly Regional Airport,42.584202,-70.916496,US,Beverly / Danvers,5001.0,0,0
KBWG,medium_airport,Bowling Green Warren County Regional Airport,36.9645004272,-86.41970062259999,US,Bowling Green,6500.0,0,0
KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,US,Baltimore,10502.0,1,0
KBXM,medium_airport,Brunswick Executive Airport,43.89220047,-69.93859863,US,Brunswick,8000.0,0,0
KBYH,medium_airport,Arkansas International Airport,35.9642982483,-89.94400024410001,US,Blytheville,11602.0,0,0
KBYI,medium_airport,Burley Municipal Airport,42.5425987244,-113.772003174,US,Burley,4094.0,0,0
KBYS,medium_airport,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,US,Fort Irwin/Barstow,9500.0,0,0
KBZN,medium_airport,Bozeman Yellowstone International Airport,45.7775,-111.153,US,Bozeman,9003.0,0,0
KCAE,medium_airport,Columbia Metropolitan Airport,33.938801,-81.119499,US,Columbia,8601.0,0,0
KCAK,medium_airport,Akron Canton Regional Airport,40.91609954833984,-81.44219970703125,US,Akron,7601.0,0,0
KCAR,medium_airport,Caribou Municipal Airport,46.871498,-68.017899,US,Caribou,4003.0,0,0
KCBM,medium_airport,Columbus Air Force Base,33.643799,-88.443802,US,Columbus,12000.0,0,0
KCCR,medium_airport,Buchanan Field,37.9897,-122.056999,US,Concord,5001.0,0,0
KCCY,medium_airport,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,US,Charles City,4001.0,0,0
KCDC,medium_airport,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,US,Cedar City,8653.0,0,0
KCDR,medium_airport,Chadron Municipal Airport,42.837601,-103.095001,US,Chadron,6001.0,0,0
KCDS,medium_airport,Childress Municipal Airport,34.4337997437,-100.288002014,US,Childress,5949.0,0,0
KCEC,medium_airport,Jack Mc Namara Field Airport,41.778929,-124.236403,US,Crescent City,5002.0,0,0
KCEF,medium_airport,Westover Metropolitan Airport / Westover Air Reserve Base,42.194,-72.534798,US,Chicopee,11597.0,0,0
KCEW,medium_airport,Bob Sikes Airport,30.778799057,-86.522102356,US,Crestview,8005.0,0,0
KCEZ,medium_airport,Cortez Municipal Airport,37.303001,-108.627998,US,Cortez,7205.0,0,0
KCGF,medium_airport,Cuyahoga County Airport,41.5651016235,-81.4863967896,US,Cleveland,5502.0,0,0
KCGI,medium_airport,Cape Girardeau Regional Airport,37.2253,-89.570801,US,Cape Girardeau,6499.0,0,0
KCHA,medium_airport,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,US,Chattanooga,7400.0,0,0
